,Timestamp,Symbol,Open,High,Low,Close,Volume,Date
96,2020-01-25 00:00:00,BTC,66345.15,66345.15,63867.61,64550.81,98380,2020-01-25
97,2020-01-25 06:00:00,BTC,64224.88,64224.88,62101.43,63029.57,12002,2020-01-25
98,2020-01-25 12:00:00,BTC,61307.07,65097.97,61307.07,64747.2,352291,2020-01-25
99,2020-01-25 18:00:00,BTC,63856.91,65900.16,63856.91,65795.24,22733,2020-01-25
100,2020-01-26 00:00:00,BTC,65660.99,65901.03,64039.05,64990.48,38582,2020-01-26
101,2020-01-26 06:00:00,BTC,65234.39,65234.39,61453.79,64072.62,377782,2020-01-26
102,2020-01-26 12:00:00,BTC,64387.37,64478.79,64169.9,64417.07,45679,2020-01-26
103,2020-01-26 18:00:00,BTC,65261.73,65261.73,63193.4,63481.21,1407945,2020-01-26
104,2020-01-27 00:00:00,BTC,64035.96,64035.96,62035.48,62122.28,302532,2020-01-27
105,2020-01-27 06:00:00,BTC,61641.42,63825.96,60719.15,62387.29,531004,2020-01-27
106,2020-01-27 12:00:00,BTC,62788.69,65825.77,62788.69,64188.13,1126269,2020-01-27
107,2020-01-27 18:00:00,BTC,64618.44,64618.44,63987.04,64099.11,497411,2020-01-27
108,2020-01-28 00:00:00,BTC,63911.05,65300.88,63868.49,64406.66,350370,2020-01-28
109,2020-01-28 06:00:00,BTC,63941.52,64373.8,62122.31,63624.19,287621,2020-01-28
110,2020-01-28 12:00:00,BTC,64857.76,64857.76,62639.38,62843.28,482115,2020-01-28
111,2020-01-28 18:00:00,BTC,62116.03,63568.33,59774.2,62308.82,12917,2020-01-28
112,2020-01-29 00:00:00,BTC,62486.78,63136.74,62486.78,62966.71,912159,2020-01-29
113,2020-01-29 06:00:00,BTC,63571.66,63571.66,61936.61,62076.7,604462,2020-01-29
114,2020-01-29 12:00:00,BTC,61822.84,62598.79,61822.84,62538.12,324900,2020-01-29
115,2020-01-29 18:00:00,BTC,62092.34,62701.33,62092.34,62583.21,95239,2020-01-29
116,2020-01-30 00:00:00,BTC,62098.07,64489.48,61848.6,63256.18,72877,2020-01-30
117,2020-01-30 06:00:00,BTC,64097.36,64505.14,62471.0,63350.89,132460,2020-01-30
118,2020-01-30 12:00:00,BTC,64423.91,64833.28,63784.69,64007.29,137973,2020-01-30
119,2020-01-30 18:00:00,BTC,64813.37,65956.65,64813.37,65461.22,695611,2020-01-30
120,2020-01-31 00:00:00,BTC,65620.37,67098.67,65620.37,67025.02,292361,2020-01-31
121,2020-01-31 06:00:00,BTC,66904.75,68280.63,66355.33,67644.47,24012,2020-01-31
122,2020-01-31 12:00:00,BTC,68232.54,68232.54,65853.86,66104.23,1145914,2020-01-31
123,2020-01-31 18:00:00,BTC,65046.51,66175.78,64483.12,65662.87,228008,2020-01-31
124,2020-02-01 00:00:00,BTC,66411.57,66411.57,64432.87,64861.49,4905654,2020-02-01
125,2020-02-01 06:00:00,BTC,64323.86,66521.37,61558.37,64948.12,142302,2020-02-01
126,2020-02-01 12:00:00,BTC,66712.27,66712.27,62884.18,63332.49,1346562,2020-02-01
127,2020-02-01 18:00:00,BTC,63180.84,63180.84,60483.25,61365.44,23491,2020-02-01
128,2020-02-02 00:00:00,BTC,60986.56,62187.9,60986.56,61978.45,89791,2020-02-02
129,2020-02-02 06:00:00,BTC,61937.32,61937.32,60807.15,60821.56,2151007,2020-02-02
130,2020-02-02 12:00:00,BTC,61687.51,63516.56,59166.27,61210.41,252798,2020-02-02
131,2020-02-02 18:00:00,BTC,61569.91,61569.91,58984.08,59749.65,134529,2020-02-02
132,2020-02-03 00:00:00,BTC,60910.98,60910.98,57778.35,58875.29,1611438,2020-02-03
133,2020-02-03 06:00:00,BTC,57624.79,58245.25,55756.92,57367.67,55037,2020-02-03
134,2020-02-03 12:00:00,BTC,57450.93,61504.14,57313.76,58550.51,70858,2020-02-03
135,2020-02-03 18:00:00,BTC,57952.0,59716.57,57952.0,59601.33,478220,2020-02-03
136,2020-02-04 00:00:00,BTC,58247.79,60114.32,58247.79,59128.47,1213160,2020-02-04
137,2020-02-04 06:00:00,BTC,58255.88,59586.87,58255.88,59375.07,192883,2020-02-04
138,2020-02-04 12:00:00,BTC,58325.68,59720.64,58177.77,58479.28,83340,2020-02-04
139,2020-02-04 18:00:00,BTC,57567.63,58501.52,57077.99,57906.1,153848,2020-02-04
140,2020-02-05 00:00:00,BTC,58829.84,58829.84,56970.84,57283.07,431241,2020-02-05
141,2020-02-05 06:00:00,BTC,57898.2,59644.29,55491.03,58687.77,250215,2020-02-05
142,2020-02-05 12:00:00,BTC,56988.29,58624.71,56267.46,57556.95,11915,2020-02-05
143,2020-02-05 18:00:00,BTC,57095.21,58887.5,54762.49,57171.39,54718,2020-02-05
144,2020-02-06 00:00:00,BTC,56460.72,58175.77,56460.72,57755.27,93501,2020-02-06
145,2020-02-06 06:00:00,BTC,58932.54,59221.72,57952.57,58809.99,593322,2020-02-06
146,2020-02-06 12:00:00,BTC,59628.39,59628.39,58204.54,58445.73,1221169,2020-02-06
147,2020-02-06 18:00:00,BTC,58252.0,59039.93,57670.38,58799.52,569822,2020-02-06
148,2020-02-07 00:00:00,BTC,58604.59,59055.54,57139.18,58283.35,212122,2020-02-07
149,2020-02-07 06:00:00,BTC,58293.99,59933.94,58293.99,59436.75,154593,2020-02-07
150,2020-02-07 12:00:00,BTC,59581.93,59613.36,58257.48,59244.73,125999,2020-02-07
151,2020-02-07 18:00:00,BTC,59135.35,60173.09,59135.35,60048.21,956646,2020-02-07
152,2020-02-08 00:00:00,BTC,59985.79,62807.17,59985.79,61078.14,301306,2020-02-08
153,2020-02-08 06:00:00,BTC,60589.71,62691.5,60589.71,61514.39,12746,2020-02-08
154,2020-02-08 12:00:00,BTC,60974.28,63297.07,60030.48,62086.0,400757,2020-02-08
155,2020-02-08 18:00:00,BTC,62812.12,62812.12,62062.02,62119.02,201473,2020-02-08
156,2020-02-09 00:00:00,BTC,62405.1,64695.25,62405.1,64054.05,22376,2020-02-09
157,2020-02-09 06:00:00,BTC,66012.7,66012.7,63823.47,64021.81,328502,2020-02-09
158,2020-02-09 12:00:00,BTC,63834.48,63834.48,62829.84,63162.05,381209,2020-02-09
159,2020-02-09 18:00:00,BTC,64672.6,64672.6,63233.41,63392.11,71659,2020-02-09
160,2020-02-10 00:00:00,BTC,64423.23,66039.41,61969.5,64473.24,670285,2020-02-10
161,2020-02-10 06:00:00,BTC,65743.89,65743.89,63423.98,63537.88,564643,2020-02-10
162,2020-02-10 12:00:00,BTC,64275.4,64275.4,62036.96,62403.57,79596,2020-02-10
163,2020-02-10 18:00:00,BTC,62110.69,62207.5,61760.28,62124.05,127185,2020-02-10
164,2020-02-11 00:00:00,BTC,62300.45,62458.16,61848.37,62271.34,343373,2020-02-11
165,2020-02-11 06:00:00,BTC,61582.56,63955.04,61399.59,62773.16,388461,2020-02-11
166,2020-02-11 12:00:00,BTC,62576.66,64567.4,61921.6,62675.65,262205,2020-02-11
167,2020-02-11 18:00:00,BTC,62556.96,67480.46,62556.96,63949.29,359793,2020-02-11
168,2020-02-12 00:00:00,BTC,63666.7,64743.64,63666.7,64729.83,714288,2020-02-12
169,2020-02-12 06:00:00,BTC,64960.59,66239.52,64960.59,65939.93,253670,2020-02-12
170,2020-02-12 12:00:00,BTC,65958.12,67892.0,65558.12,66772.88,63644,2020-02-12
171,2020-02-12 18:00:00,BTC,65590.74,66434.48,65322.37,66427.01,39148,2020-02-12
172,2020-02-13 00:00:00,BTC,66783.77,67140.19,65642.48,67131.34,68370,2020-02-13
173,2020-02-13 06:00:00,BTC,68182.18,68182.18,65655.31,66740.39,3201,2020-02-13
174,2020-02-13 12:00:00,BTC,67767.8,67767.8,63634.79,65479.7,1084488,2020-02-13
175,2020-02-13 18:00:00,BTC,65634.29,68520.51,65337.85,66103.31,183874,2020-02-13
176,2020-02-14 00:00:00,BTC,66281.01,67858.18,66281.01,67627.42,6136986,2020-02-14
177,2020-02-14 06:00:00,BTC,67535.82,68294.6,67535.82,68188.71,116334,2020-02-14
178,2020-02-14 12:00:00,BTC,68485.11,69591.11,68485.11,68596.19,58076,2020-02-14
179,2020-02-14 18:00:00,BTC,69486.34,69486.34,66814.2,68481.52,6622,2020-02-14
180,2020-02-15 00:00:00,BTC,69157.95,69157.95,65667.63,67079.21,3747,2020-02-15
181,2020-02-15 06:00:00,BTC,67412.01,68802.41,66922.98,67801.39,703111,2020-02-15
182,2020-02-15 12:00:00,BTC,67341.99,68247.14,67341.99,68201.9,167459,2020-02-15
183,2020-02-15 18:00:00,BTC,66778.03,68013.84,66778.03,67768.9,23123,2020-02-15
184,2020-02-16 00:00:00,BTC,67260.44,67446.25,65809.08,66924.19,71679,2020-02-16
185,2020-02-16 06:00:00,BTC,67226.2,67226.2,64938.47,66307.18,817494,2020-02-16
186,2020-02-16 12:00:00,BTC,66260.06,66622.59,65281.85,66519.35,84603,2020-02-16
187,2020-02-16 18:00:00,BTC,65906.11,66551.85,65073.13,65658.81,507018,2020-02-16
188,2020-02-17 00:00:00,BTC,65880.08,65880.08,65236.22,65375.37,217391,2020-02-17
189,2020-02-17 06:00:00,BTC,64038.37,64784.43,64038.37,64772.06,311238,2020-02-17
190,2020-02-17 12:00:00,BTC,64598.06,64598.06,63403.71,63623.33,49324,2020-02-17
191,2020-02-17 18:00:00,BTC,65322.72,65322.72,61544.76,62597.97,623963,2020-02-17
192,2020-02-18 00:00:00,BTC,61561.45,64680.21,61561.45,64146.76,148607,2020-02-18
193,2020-02-18 06:00:00,BTC,65001.17,65343.2,64635.59,64825.7,27125,2020-02-18
194,2020-02-18 12:00:00,BTC,63588.44,64858.8,63327.58,64151.24,1385256,2020-02-18
195,2020-02-18 18:00:00,BTC,64146.9,65421.23,64146.9,65214.16,66657,2020-02-18
196,2020-02-19 00:00:00,BTC,64876.66,67676.89,64876.66,66752.32,268138,2020-02-19
197,2020-02-19 06:00:00,BTC,66775.2,66775.2,64812.95,65123.17,84187,2020-02-19
198,2020-02-19 12:00:00,BTC,65269.61,65654.04,63767.96,64908.09,3841,2020-02-19
199,2020-02-19 18:00:00,BTC,63900.29,66424.66,63900.29,65612.33,119321,2020-02-19
200,2020-02-20 00:00:00,BTC,65197.55,66226.77,65197.55,66006.9,116834,2020-02-20
201,2020-02-20 06:00:00,BTC,65461.32,66572.72,64850.92,65460.76,85559,2020-02-20
202,2020-02-20 12:00:00,BTC,68017.39,68017.39,65431.13,65793.68,61707,2020-02-20
203,2020-02-20 18:00:00,BTC,65180.07,69975.25,65180.07,67068.33,102854,2020-02-20
204,2020-02-21 00:00:00,BTC,67271.82,67271.82,66138.87,66562.13,17417,2020-02-21
205,2020-02-21 06:00:00,BTC,69420.92,69420.92,66280.98,66520.46,372296,2020-02-21
206,2020-02-21 12:00:00,BTC,65866.47,66754.35,65165.92,66060.08,48236,2020-02-21
207,2020-02-21 18:00:00,BTC,65892.47,65892.47,63606.89,63615.92,50246,2020-02-21
208,2020-02-22 00:00:00,BTC,63982.63,63982.63,62287.71,62797.95,81850,2020-02-22
209,2020-02-22 06:00:00,BTC,62737.06,66585.02,61928.56,63395.85,166288,2020-02-22
210,2020-02-22 12:00:00,BTC,63378.96,63378.96,62814.78,63084.41,111932,2020-02-22
211,2020-02-22 18:00:00,BTC,63423.06,63423.06,62066.25,62134.17,1224498,2020-02-22
212,2020-02-23 00:00:00,BTC,62764.77,63445.72,61802.12,61931.82,707541,2020-02-23
213,2020-02-23 06:00:00,BTC,61812.19,61812.19,60259.74,60551.94,186614,2020-02-23
214,2020-02-23 12:00:00,BTC,59664.37,59953.01,58897.41,59230.94,12431,2020-02-23
215,2020-02-23 18:00:00,BTC,59899.97,60230.4,58193.51,59409.49,540273,2020-02-23
216,2020-02-24 00:00:00,BTC,58660.45,58660.45,57726.26,57919.17,29772,2020-02-24
217,2020-02-24 06:00:00,BTC,57656.86,58601.18,55851.59,57894.79,67362,2020-02-24
218,2020-02-24 12:00:00,BTC,57533.87,59584.03,56712.91,58110.37,3465775,2020-02-24
219,2020-02-24 18:00:00,BTC,56822.88,58145.56,56822.88,57870.01,131997,2020-02-24
220,2020-02-25 00:00:00,BTC,58413.33,58413.33,57234.44,57401.33,1182563,2020-02-25
221,2020-02-25 06:00:00,BTC,57508.69,57675.55,57302.02,57647.94,1613756,2020-02-25
222,2020-02-25 12:00:00,BTC,58125.71,62502.78,56474.87,58029.27,1137348,2020-02-25
223,2020-02-25 18:00:00,BTC,58534.44,62596.86,57586.6,59430.06,441324,2020-02-25
224,2020-02-26 00:00:00,BTC,59418.97,59418.97,57887.16,58499.92,96570,2020-02-26
225,2020-02-26 06:00:00,BTC,58773.26,59397.54,58773.26,59388.94,9047,2020-02-26
226,2020-02-26 12:00:00,BTC,59838.26,61066.86,59201.76,59743.53,230627,2020-02-26
227,2020-02-26 18:00:00,BTC,59044.42,61143.28,59044.42,60977.81,755657,2020-02-26
228,2020-02-27 00:00:00,BTC,60877.1,61244.5,59981.02,60744.84,16300,2020-02-27
229,2020-02-27 06:00:00,BTC,61594.18,62753.11,61594.18,62493.55,277196,2020-02-27
230,2020-02-27 12:00:00,BTC,62539.55,64233.65,62288.75,62956.66,24344,2020-02-27
231,2020-02-27 18:00:00,BTC,63548.04,63722.62,60589.09,62402.45,116588,2020-02-27
232,2020-02-28 00:00:00,BTC,61678.88,62160.39,61639.2,61764.93,4568,2020-02-28
233,2020-02-28 06:00:00,BTC,60888.72,61985.88,60792.57,61316.11,1297806,2020-02-28
234,2020-02-28 12:00:00,BTC,60930.13,60930.13,57618.19,58483.09,57119,2020-02-28
235,2020-02-28 18:00:00,BTC,58184.33,58184.33,56176.17,56593.2,518559,2020-02-28
236,2020-02-29 00:00:00,BTC,56540.38,57142.45,55728.34,56614.7,345201,2020-02-29
237,2020-02-29 06:00:00,BTC,55928.96,57426.26,55920.45,56072.54,69360,2020-02-29
238,2020-02-29 12:00:00,BTC,55998.14,58415.77,55998.14,57665.51,66980,2020-02-29
239,2020-02-29 18:00:00,BTC,56079.01,59103.87,56079.01,56914.28,178820,2020-02-29
240,2020-03-01 00:00:00,BTC,56376.12,56376.12,54185.62,54264.3,286693,2020-03-01
241,2020-03-01 06:00:00,BTC,54691.51,54691.51,52924.65,52927.25,283700,2020-03-01
242,2020-03-01 12:00:00,BTC,53377.03,55148.07,52233.01,52977.81,766517,2020-03-01
243,2020-03-01 18:00:00,BTC,53719.96,53847.73,50995.75,53018.77,229986,2020-03-01
244,2020-03-02 00:00:00,BTC,51941.78,54082.73,51941.78,53652.69,61884,2020-03-02
245,2020-03-02 06:00:00,BTC,54983.48,54983.48,54434.96,54518.65,310931,2020-03-02
246,2020-03-02 12:00:00,BTC,55239.02,55606.22,55230.98,55420.93,36921,2020-03-02
247,2020-03-02 18:00:00,BTC,54161.87,56944.99,54161.87,56073.85,898972,2020-03-02
248,2020-03-03 00:00:00,BTC,55936.72,55997.61,55776.09,55917.84,1061252,2020-03-03
249,2020-03-03 06:00:00,BTC,57438.93,57438.93,54330.63,54792.29,49386,2020-03-03
250,2020-03-03 12:00:00,BTC,54515.54,56654.34,52812.2,54728.37,117159,2020-03-03
251,2020-03-03 18:00:00,BTC,55722.59,55722.59,54488.96,54546.67,101979,2020-03-03
252,2020-03-04 00:00:00,BTC,55597.91,55597.91,53993.58,55174.71,204079,2020-03-04
253,2020-03-04 06:00:00,BTC,54921.26,54921.26,54759.72,54798.07,198162,2020-03-04
254,2020-03-04 12:00:00,BTC,54940.45,54940.45,53623.07,53671.02,454641,2020-03-04
255,2020-03-04 18:00:00,BTC,53200.25,56020.07,53200.25,54370.97,268553,2020-03-04
256,2020-03-05 00:00:00,BTC,55623.21,55623.21,54652.6,54856.06,2797684,2020-03-05
257,2020-03-05 06:00:00,BTC,54697.94,55027.14,54697.94,54941.59,1111827,2020-03-05
258,2020-03-05 12:00:00,BTC,55542.78,56863.5,53472.24,54810.03,166905,2020-03-05
259,2020-03-05 18:00:00,BTC,55373.03,55896.83,55363.03,55569.1,7519,2020-03-05
260,2020-03-06 00:00:00,BTC,55024.76,55725.92,55024.76,55710.34,50858,2020-03-06
261,2020-03-06 06:00:00,BTC,56402.53,57734.05,55588.67,56304.51,24983,2020-03-06
262,2020-03-06 12:00:00,BTC,56234.36,58028.3,55355.46,57278.54,59412,2020-03-06
263,2020-03-06 18:00:00,BTC,56493.57,57438.66,56493.57,57224.49,168773,2020-03-06
264,2020-03-07 00:00:00,BTC,57638.83,60132.38,54430.08,56864.4,438180,2020-03-07
265,2020-03-07 06:00:00,BTC,57721.81,60229.46,54651.44,57489.39,904047,2020-03-07
266,2020-03-07 12:00:00,BTC,57625.59,57625.59,54780.01,56943.8,1281407,2020-03-07
267,2020-03-07 18:00:00,BTC,57673.7,57673.7,56430.27,57111.27,273069,2020-03-07
268,2020-03-08 00:00:00,BTC,59743.84,59743.84,55465.79,55842.87,690876,2020-03-08
269,2020-03-08 06:00:00,BTC,55312.93,56433.06,55312.93,56109.86,18769,2020-03-08
270,2020-03-08 12:00:00,BTC,54754.52,56547.96,54754.52,56472.41,2817567,2020-03-08
271,2020-03-08 18:00:00,BTC,57935.62,57935.62,54401.05,55122.04,440328,2020-03-08
272,2020-03-09 00:00:00,BTC,54158.78,56939.08,54158.78,54900.38,16854,2020-03-09
273,2020-03-09 06:00:00,BTC,55804.98,56203.26,54495.79,55097.2,74002,2020-03-09
274,2020-03-09 12:00:00,BTC,55292.76,55292.76,53846.34,54424.67,45080,2020-03-09
275,2020-03-09 18:00:00,BTC,54799.15,55199.35,54189.61,54586.93,67563,2020-03-09
276,2020-03-10 00:00:00,BTC,54173.93,55366.92,54173.93,55134.1,171610,2020-03-10
277,2020-03-10 06:00:00,BTC,54447.18,55953.32,54447.18,55781.83,444896,2020-03-10
278,2020-03-10 12:00:00,BTC,54492.81,57556.01,54492.81,56685.61,606024,2020-03-10
279,2020-03-10 18:00:00,BTC,57488.2,57488.2,55016.56,55365.01,309243,2020-03-10
280,2020-03-11 00:00:00,BTC,55199.26,56235.6,54874.49,55577.01,1338515,2020-03-11
281,2020-03-11 06:00:00,BTC,56231.72,56231.72,55624.75,55877.52,399012,2020-03-11
282,2020-03-11 12:00:00,BTC,56222.96,57373.84,56222.96,56465.19,1389705,2020-03-11
